Project,Shape,Property Name,Property label,URI
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'571 X-ray measurement of disposal canisterl',https://dng.skb.se/valu/csgn#571,https://dng.skb.se/valu/csgn#571
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'572 Ultra-sonic measurement of disposal canister',https://dng.skb.se/valu/csgn#572,https://dng.skb.se/valu/csgn#572
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'573 Eddy current measurement of disposal canister',https://dng.skb.se/valu/csgn#573,https://dng.skb.se/valu/csgn#573
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'574 Geometrical measurement of disposal canister',https://dng.skb.se/valu/csgn#574,https://dng.skb.se/valu/csgn#574
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'59 Safe Guard',https://dng.skb.se/valu/csgn#59,https://dng.skb.se/valu/csgn#59
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'591 Safe Guard Equipment',https://dng.skb.se/valu/csgn#591,https://dng.skb.se/valu/csgn#591
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'6 Electrical systems',https://dng.skb.se/valu/csgn#6,https://dng.skb.se/valu/csgn#6
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'63 Grid for safety functions',https://dng.skb.se/valu/csgn#63,https://dng.skb.se/valu/csgn#63
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,"'631 6,3 kV safety grid'",https://dng.skb.se/valu/csgn#631,https://dng.skb.se/valu/csgn#631
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'633 690 V safety grid',https://dng.skb.se/valu/csgn#633,https://dng.skb.se/valu/csgn#633
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'634 400/230 V safety grid',https://dng.skb.se/valu/csgn#634,https://dng.skb.se/valu/csgn#634
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,"'641 Ordinary 6,3 kV grid'",https://dng.skb.se/valu/csgn#641,https://dng.skb.se/valu/csgn#641
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'644 Ordinary 380/220 V and 400/230 V grid ',https://dng.skb.se/valu/csgn#644,https://dng.skb.se/valu/csgn#644
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'650 Diesel generator system',https://dng.skb.se/valu/csgn#650,https://dng.skb.se/valu/csgn#650
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'651 Safety diesel generator system',https://dng.skb.se/valu/csgn#651,https://dng.skb.se/valu/csgn#651
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'656 Diesel fuel oil system',https://dng.skb.se/valu/csgn#656,https://dng.skb.se/valu/csgn#656
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'657 Safety diesel fuel oil system',https://dng.skb.se/valu/csgn#657,https://dng.skb.se/valu/csgn#657
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'658 Safety diesel starting air system',https://dng.skb.se/valu/csgn#658,https://dng.skb.se/valu/csgn#658
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'663 400V process grid',https://dng.skb.se/valu/csgn#663,https://dng.skb.se/valu/csgn#663
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'664 400V physical protection grid',https://dng.skb.se/valu/csgn#664,https://dng.skb.se/valu/csgn#664
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'671 110 V DC safety grid',https://dng.skb.se/valu/csgn#671,https://dng.skb.se/valu/csgn#671
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'672 110VDC',https://dng.skb.se/valu/csgn#672,https://dng.skb.se/valu/csgn#672
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'674 +24 V DC safety grid',https://dng.skb.se/valu/csgn#674,https://dng.skb.se/valu/csgn#674
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'676 UPS 400/230 V AC safety grid',https://dng.skb.se/valu/csgn#676,https://dng.skb.se/valu/csgn#676
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'677 230VAC',https://dng.skb.se/valu/csgn#677,https://dng.skb.se/valu/csgn#677
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'678 400/230VAC',https://dng.skb.se/valu/csgn#678,https://dng.skb.se/valu/csgn#678
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'684 Inre jordlinenät',https://dng.skb.se/valu/csgn#684,https://dng.skb.se/valu/csgn#684
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'693 Kabelvägar',https://dng.skb.se/valu/csgn#693,https://dng.skb.se/valu/csgn#693
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'7 Service systems',https://dng.skb.se/valu/csgn#7,https://dng.skb.se/valu/csgn#7
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'717 Emergency air cooling system for storage pools',https://dng.skb.se/valu/csgn#717,https://dng.skb.se/valu/csgn#717
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,"'718, Emergency air cooling system for receiving pools'",https://dng.skb.se/valu/csgn#718,https://dng.skb.se/valu/csgn#718
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'723 Closed cooling circuits for general cooling purposes',https://dng.skb.se/valu/csgn#723,https://dng.skb.se/valu/csgn#723
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'727 Intermediate emergency cooling system for storage pools',https://dng.skb.se/valu/csgn#727,https://dng.skb.se/valu/csgn#727
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,"'728, Intermediate emergency cooling system for receiving pools'",https://dng.skb.se/valu/csgn#728,https://dng.skb.se/valu/csgn#728
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'733 Distribution system for new demineralized water',https://dng.skb.se/valu/csgn#733,https://dng.skb.se/valu/csgn#733
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,"'737, Emergency feed water system for pools'",https://dng.skb.se/valu/csgn#737,https://dng.skb.se/valu/csgn#737
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'741 Ventilation system for emergency control room',https://dng.skb.se/valu/csgn#741,https://dng.skb.se/valu/csgn#741
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'742 Ventilation systems for controlled areas',https://dng.skb.se/valu/csgn#742,https://dng.skb.se/valu/csgn#742
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'743 Ventilation system for areas with special radiation protection requirements',https://dng.skb.se/valu/csgn#743,https://dng.skb.se/valu/csgn#743
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'744 Ventilation and cooling systems for safety equipment',https://dng.skb.se/valu/csgn#744,https://dng.skb.se/valu/csgn#744
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'75 Pressurized gas systems',https://dng.skb.se/valu/csgn#75,https://dng.skb.se/valu/csgn#75
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'753 Compressed air system',https://dng.skb.se/valu/csgn#753,https://dng.skb.se/valu/csgn#753
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'758 Other gas systems',https://dng.skb.se/valu/csgn#758,https://dng.skb.se/valu/csgn#758
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,"'76 Fresh water distribution, sewage and drainage systems'",https://dng.skb.se/valu/csgn#76,https://dng.skb.se/valu/csgn#76
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'761 Tap water distribution system',https://dng.skb.se/valu/csgn#761,https://dng.skb.se/valu/csgn#761
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'762 Hot water distribution system',https://dng.skb.se/valu/csgn#762,https://dng.skb.se/valu/csgn#762
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'763 Heating system for buildings',https://dng.skb.se/valu/csgn#763,https://dng.skb.se/valu/csgn#763
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'768 Ground water drainage system',https://dng.skb.se/valu/csgn#768,https://dng.skb.se/valu/csgn#768
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'769 Rain water drainage system',https://dng.skb.se/valu/csgn#769,https://dng.skb.se/valu/csgn#769
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'8 Miscellaneous equipment',https://dng.skb.se/valu/csgn#8,https://dng.skb.se/valu/csgn#8
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'81 Equipment in workshops',https://dng.skb.se/valu/csgn#81,https://dng.skb.se/valu/csgn#81
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'811 Equipment in transport cask workshop',https://dng.skb.se/valu/csgn#811,https://dng.skb.se/valu/csgn#811
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'812 Equipment in other buildings',https://dng.skb.se/valu/csgn#812,https://dng.skb.se/valu/csgn#812
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'813 Equipment in washing station for transport equipment',https://dng.skb.se/valu/csgn#813,https://dng.skb.se/valu/csgn#813
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'814 Equipment in mechanical workshop',https://dng.skb.se/valu/csgn#814,https://dng.skb.se/valu/csgn#814
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'815 Equipment in electrical and I&C workshops',https://dng.skb.se/valu/csgn#815,https://dng.skb.se/valu/csgn#815
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'82 Miscellaneous equipment',https://dng.skb.se/valu/csgn#82,https://dng.skb.se/valu/csgn#82
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'821 Equipment in room for analysis',https://dng.skb.se/valu/csgn#821,https://dng.skb.se/valu/csgn#821
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'823 Inventories in personnel building',https://dng.skb.se/valu/csgn#823,https://dng.skb.se/valu/csgn#823
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'825 Special tools and special equipment',https://dng.skb.se/valu/csgn#825,https://dng.skb.se/valu/csgn#825
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'826 Emergency preparedness equipment',https://dng.skb.se/valu/csgn#826,https://dng.skb.se/valu/csgn#826
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'83 Lighting and power terminals',https://dng.skb.se/valu/csgn#83,https://dng.skb.se/valu/csgn#83
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'831 Indoor lightning system',https://dng.skb.se/valu/csgn#831,https://dng.skb.se/valu/csgn#831
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'832 Outdoor lightning system',https://dng.skb.se/valu/csgn#832,https://dng.skb.se/valu/csgn#832
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'837 Power Terminals',https://dng.skb.se/valu/csgn#837,https://dng.skb.se/valu/csgn#837
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'84 Alarm and communication systems',https://dng.skb.se/valu/csgn#84,https://dng.skb.se/valu/csgn#84
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'840 Optical fiber transmission',https://dng.skb.se/valu/csgn#840,https://dng.skb.se/valu/csgn#840
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'842 National telephone network',https://dng.skb.se/valu/csgn#842,https://dng.skb.se/valu/csgn#842
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'843 Alarm system',https://dng.skb.se/valu/csgn#843,https://dng.skb.se/valu/csgn#843
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'845 Public address system/ Central antenna systemg',https://dng.skb.se/valu/csgn#845,https://dng.skb.se/valu/csgn#845
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'846 Clock system',https://dng.skb.se/valu/csgn#846,https://dng.skb.se/valu/csgn#846
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'847 Wireless Telephone system',https://dng.skb.se/valu/csgn#847,https://dng.skb.se/valu/csgn#847
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'848 Radio equipment',https://dng.skb.se/valu/csgn#848,https://dng.skb.se/valu/csgn#848
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'849 TV supervision system',https://dng.skb.se/valu/csgn#849,https://dng.skb.se/valu/csgn#849
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'85 Support functions',https://dng.skb.se/valu/csgn#85,https://dng.skb.se/valu/csgn#85
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'851 Support function for building (L)',https://dng.skb.se/valu/csgn#851,https://dng.skb.se/valu/csgn#851
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'86 Fire protection systems',https://dng.skb.se/valu/csgn#86,https://dng.skb.se/valu/csgn#86
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'860 Mobile fire extinguisher',https://dng.skb.se/valu/csgn#860,https://dng.skb.se/valu/csgn#860
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'861 Fire fighting water system',https://dng.skb.se/valu/csgn#861,https://dng.skb.se/valu/csgn#861
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'862 Water sprinkler system',https://dng.skb.se/valu/csgn#862,https://dng.skb.se/valu/csgn#862
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'863 Gas extinguishing',https://dng.skb.se/valu/csgn#863,https://dng.skb.se/valu/csgn#863
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'869 Fire alarm system',https://dng.skb.se/valu/csgn#869,https://dng.skb.se/valu/csgn#869
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'87 Equipment for Radiation Protection',https://dng.skb.se/valu/csgn#87,https://dng.skb.se/valu/csgn#87
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'871 Shield Doors',https://dng.skb.se/valu/csgn#871,https://dng.skb.se/valu/csgn#871
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'9 Other systems',https://dng.skb.se/valu/csgn#9,https://dng.skb.se/valu/csgn#9
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'99 Security systems',https://dng.skb.se/valu/csgn#99,https://dng.skb.se/valu/csgn#99
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'990 Supervision and control system',https://dng.skb.se/valu/csgn#990,https://dng.skb.se/valu/csgn#990
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'991 Area protection system',https://dng.skb.se/valu/csgn#991,https://dng.skb.se/valu/csgn#991
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'992 Passage control system',https://dng.skb.se/valu/csgn#992,https://dng.skb.se/valu/csgn#992
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'993 Door locks',https://dng.skb.se/valu/csgn#993,https://dng.skb.se/valu/csgn#993
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'994 Physical protection monitoring system',https://dng.skb.se/valu/csgn#994,https://dng.skb.se/valu/csgn#994
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'997 Metal detectors',https://dng.skb.se/valu/csgn#997,https://dng.skb.se/valu/csgn#997
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'xxx Small part Lock',https://dng.skb.se/valu/csgn#x6,https://dng.skb.se/valu/csgn#x6
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'xxx Strålskyddsfönster',https://dng.skb.se/valu/csgn#x5,https://dng.skb.se/valu/csgn#x5
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'xxx System för rengöring',https://dng.skb.se/valu/csgn#x2,https://dng.skb.se/valu/csgn#x2
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'xxx Utrustning för fixering av kapsel',https://dng.skb.se/valu/csgn#x1,https://dng.skb.se/valu/csgn#x1
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'xxx Utrustning för strykprov och scannig',https://dng.skb.se/valu/csgn#x7,https://dng.skb.se/valu/csgn#x7
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'xxx Utrustning i transfer station',https://dng.skb.se/valu/csgn#x3,https://dng.skb.se/valu/csgn#x3
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,'KBS-3 Facility',,https://dng.skb.se/attr/kbs3facility,
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,All,https://dng.skb.se/valu/k3facility#all,https://dng.skb.se/valu/k3facility#all
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,Clink,https://dng.skb.se/valu/k3facility#clink,https://dng.skb.se/valu/k3facility#clink
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'förslutet slutförvar',https://dng.skb.se/valu/k3facility#slutf,https://dng.skb.se/valu/k3facility#slutf
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,Kärnbränsleförvaret,https://dng.skb.se/valu/k3facility#kbf,https://dng.skb.se/valu/k3facility#kbf
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,Transportsystem,https://dng.skb.se/valu/k3facility#ts,https://dng.skb.se/valu/k3facility#ts
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,'KBS-3 Kärnbränsleförvar Constraints',,https://dng.skb.se/attr/karnbransleforvarconstraints,
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,'KBS-3 Required Property Karnbransleforvaret',,https://dng.skb.se/attr/requiredpropertykarnbransleforvaret,
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,'KBS-3 SFK System Group or Number',,https://dng.skb.se/attr/sfknumber,
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'100 Förläggningsområde och byggnader',https://dng.skb.se/valu/sfknum#100,https://dng.skb.se/valu/sfknum#100
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'101 Ovanmarksanläggning',https://dng.skb.se/valu/sfknum#101,https://dng.skb.se/valu/sfknum#101
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'102 Undermarksanläggning',https://dng.skb.se/valu/sfknum#102,https://dng.skb.se/valu/sfknum#102
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'110 Anläggningar i mark/byggnadsverk',https://dng.skb.se/valu/sfknum#110,https://dng.skb.se/valu/sfknum#110
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'111 Vakant',https://dng.skb.se/valu/sfknum#111,https://dng.skb.se/valu/sfknum#111
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'112 Tätvall för anläggningsområde',https://dng.skb.se/valu/sfknum#112,https://dng.skb.se/valu/sfknum#112
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'113 Vägar och inhägnader',https://dng.skb.se/valu/sfknum#113,https://dng.skb.se/valu/sfknum#113
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'114 Vakant',https://dng.skb.se/valu/sfknum#114,https://dng.skb.se/valu/sfknum#114
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'115 Kulvertar och ledningsgravar i mark',https://dng.skb.se/valu/sfknum#115,https://dng.skb.se/valu/sfknum#115
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'116 Kapselbron',https://dng.skb.se/valu/sfknum#116,https://dng.skb.se/valu/sfknum#116
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'117 Yttre åskskydd och jordlinenät',https://dng.skb.se/valu/sfknum#117,https://dng.skb.se/valu/sfknum#117
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'120 Byggnader',https://dng.skb.se/valu/sfknum#120,https://dng.skb.se/valu/sfknum#120
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'121 Vakant',https://dng.skb.se/valu/sfknum#121,https://dng.skb.se/valu/sfknum#121
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'122 Vakant',https://dng.skb.se/valu/sfknum#122,https://dng.skb.se/valu/sfknum#122
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'123 Hissbyggnad',https://dng.skb.se/valu/sfknum#123,https://dng.skb.se/valu/sfknum#123
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'124 Reservkraftsbyggnad ',https://dng.skb.se/valu/sfknum#124,https://dng.skb.se/valu/sfknum#124
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'125 Ventilationsbyggnader',https://dng.skb.se/valu/sfknum#125,https://dng.skb.se/valu/sfknum#125
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'126 Skipbyggnad',https://dng.skb.se/valu/sfknum#126,https://dng.skb.se/valu/sfknum#126
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'127 Nedfartsbyggnad',https://dng.skb.se/valu/sfknum#127,https://dng.skb.se/valu/sfknum#127
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'128 Terminalbyggnad',https://dng.skb.se/valu/sfknum#128,https://dng.skb.se/valu/sfknum#128
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'130 Bergrumsanläggningar - Centralområde',https://dng.skb.se/valu/sfknum#130,https://dng.skb.se/valu/sfknum#130
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'131 Omlastningshall',https://dng.skb.se/valu/sfknum#131,https://dng.skb.se/valu/sfknum#131
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'132 Förrådshall ',https://dng.skb.se/valu/sfknum#132,https://dng.skb.se/valu/sfknum#132
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'133 Hisshall',https://dng.skb.se/valu/sfknum#133,https://dng.skb.se/valu/sfknum#133
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'134 Fordonshall',https://dng.skb.se/valu/sfknum#134,https://dng.skb.se/valu/sfknum#134
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'135 Elhall',https://dng.skb.se/valu/sfknum#135,https://dng.skb.se/valu/sfknum#135
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'136 Skiphall',https://dng.skb.se/valu/sfknum#136,https://dng.skb.se/valu/sfknum#136
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'137 Dränagehall',https://dng.skb.se/valu/sfknum#137,https://dng.skb.se/valu/sfknum#137
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'138 Berglaststation',https://dng.skb.se/valu/sfknum#138,https://dng.skb.se/valu/sfknum#138
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'139 Verkstadshall',https://dng.skb.se/valu/sfknum#139,https://dng.skb.se/valu/sfknum#139
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,"'140 Bergrumsanläggningar - Ramp, Schakt, Tunnlar'",https://dng.skb.se/valu/sfknum#140,https://dng.skb.se/valu/sfknum#140
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'141 Ramp',https://dng.skb.se/valu/sfknum#141,https://dng.skb.se/valu/sfknum#141
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'142 Vakant',https://dng.skb.se/valu/sfknum#142,https://dng.skb.se/valu/sfknum#142
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'143 Schakt',https://dng.skb.se/valu/sfknum#143,https://dng.skb.se/valu/sfknum#143
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'144 Lave',https://dng.skb.se/valu/sfknum#144,https://dng.skb.se/valu/sfknum#144
AI_Widget_TestArea_AI_Widget_TestArea_Dev_Stream_attributes,,'145 Tunnlar',https://dng.skb.se/valu/sfknum#145,https://dng.skb.se/valu/sfknum#145
